Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,171599705010,151583235829,150995968469
매출원가,100325880094,93390931432,88616472960
매출총이익,71273824916,58192304397,62379495509
판매비와관리비,38675391915,30783009785,29454803041
영업이익,32598433001,27409294612,32924692468
기타수익,1424491320,3995679544,2648980047
기타비용,4410964212,1450138999,478976847
금융수익,8965573314,4943199779,8869273902
금융비용,3183940390,2740123332,636609760
지분법손익,3904453806,3506308224,2557611364
법인세비용차감전순이익(손실),39298046839,35664219828,45884971174
법인세비용,10260892061,8883090888,8872122292
당기순이익,29037154778,26781128940,37012848882
당기순이익의 귀속,,,
지배기업소유주지분,13991138353,14592108983,20054576173
비지배지분,15046016425,12189019957,16958272709
기타포괄손익,847558230,"(452,167,967)","(27,067,706)"
후속적으로 당기손익으로 재분류되는 항목,602224290,"(130,282,670)","(24,044,511)"
기타포괄손익-공정가치금융자산평가손익,577968204,"(221,656,387)","(126,822,460)"
해외사업환산손익,24256086,91373717,102777949
후속적으로 당기손익으로 재분류되지 않는 항목,245333940,"(321,885,297)","(3,023,195)"
기타포괄손익-공정가치금융자산평가손익,289150710,"(372,672,106)","(3,023,195)"
순확정급여부채의 재측정요소,"(43,816,770)",50786809,0
총포괄손익,29884713008,26328960973,36985781176
총포괄손익의 귀속,,,
지배기업소유주지분,14519672056,14388703124,20073792358
비지배지분,15365040952,11940257849,16911988818
주당이익,,,
기본주당이익 (단위 : 원),847,884,1214
희석주당이익(손실) (단위 : 원),847,884,1214
