Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,799291404201,754907952073,666284030097
현금및현금성자산,199604854945,203744227670,242837499168
단기금융상품,213682000000,152546270000,100000000000
매출채권 및 기타유동채권,214215271584,225771083911,174298082585
유동재고자산,164498214056,168732408437,140024135917
파생상품자산,0,374218234,0
기타유동자산,7291063616,3739743821,9124312427
비유동자산,411889865139,470578737708,483512329048
장기금융상품,3000000,887202589,878460491
비유동금융자산,46588374223,56895967519,83656944613
장기매출채권 및 기타비유동채권,507114297,20605185590,835702858
유형자산,356689924745,365748939516,367340469576
무형자산,7211733192,9375277547,13346360622
기타비유동자산,889718682,17066164947,17454390888
자산총계,1211181269340,1225486689781,1149796359145
부채,,,
유동부채,219967464725,289671925104,234674528341
매입채무 및 기타유동채무,156558638632,204917154222,157530115291
파생상품부채,0,0,1142050000
당기법인세부채,13013189360,22058295881,26721392395
유동충당부채,2319126504,13040329007,8466481727
기타 유동부채,48076510229,49656145994,40814488928
비유동부채,47886156701,56788088907,57544716759
장기매입채무 및 기타비유동채무,1583751358,1207940857,1771288963
퇴직급여부채,19300385464,21733275516,25807599558
이연법인세부채,25616548060,22000301014,27923765253
비유동충당부채,808662423,1120407778,1391443197
기타 비유동 부채,576809396,10726163742,650619788
부채총계,267853621426,346460014011,292219245100
자본,,,
지배기업의 소유주에게 귀속되는 자본,943327647914,879026675770,857577114045
자본금,73115680000,73115680000,73115680000
자본잉여금,73386106515,73386106515,73306106515
기타자본구성요소,"(37,623,548,476)","(31,612,006,976)","(1,782,079,476)"
기타포괄손익누계액,4415735569,"(919,821,332)",17956259015
이익잉여금,830033674306,765056717563,694981147991
비지배지분,0,0,0
자본총계,943327647914,879026675770,857577114045
자본과부채총계,1211181269340,1225486689781,1149796359145
