Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,33279589404.0,31966675885.0,21481684513.0
현금및현금성자산,13074425609.0,9479086529.0,3423827161.0
단기금융상품,317883688.0,1460282743.0,3987479437.0
매출채권,5929408821.0,6278785828.0,4248696216.0
유동성장기투자증권,3500000.0,1000000.0,
단기대여금,27695414.0,45701461.0,35636077.0
미수금,1671524625.0,1567501837.0,771460266.0
미수수익,11496414.0,4928236.0,2193693.0
선급금,649693166.0,734766773.0,908577419.0
선급비용,118069561.0,102685899.0,65032409.0
당기법인세자산,44173667.0,16234283.0,19125313.0
유동성보증금,206153335.0,244023027.0,107964528.0
유동성파생금융상품자산,101844295.0,173741332.0,37363511.0
재고자산,11122659013.0,11857700217.0,7849111066.0
매각예정자산,,,6777434.0
기타유동자산,1061796.0,237720.0,18439983.0
비유동자산,47555923847.0,35252248392.0,28063257557.0
장기금융상품,21305539.0,11496646.0,27827577.0
장기매출채권,1691.0,2426.0,
장기투자증권,444528267.0,501334948.0,377609979.0
관계기업 및 공동기업투자,6049342094.0,4771715351.0,4284107642.0
장기대여금,171276683.0,134737636.0,136760559.0
장기미수금,53223630.0,57684316.0,92096708.0
유형자산,35843421827.0,25110563647.0,19337482473.0
사용권자산,1347660532.0,1467936581.0,1423799095.0
영업권 및 무형자산,2302120339.0,2077677363.0,1906923779.0
투자부동산,135202468.0,134718265.0,135439187.0
장기보증금,170227570.0,150265386.0,154572382.0
파생금융상품자산,43601736.0,98727006.0,103313059.0
확정급여자산,21291129.0,70879850.0,
이연법인세자산,891466268.0,601597758.0,61725779.0
기타비유동자산,61254074.0,62911213.0,21599338.0
자산총계,80835513251.0,67218924277.0,49544942070.0
부채,,,
유동부채,29399178862.0,27557209671.0,14512449137.0
단기차입금,8184945879.0,7558575696.0,864051500.0
매입채무,8533880783.0,9146440056.0,5661202871.0
미지급금,6307132892.0,2753244829.0,2540071419.0
미지급비용,1958330093.0,2010504551.0,2531338705.0
선수금,194438357.0,192875315.0,184494809.0
예수금,514892841.0,496061307.0,587850708.0
당기법인세부채,175689533.0,428770418.0,266021187.0
유동성장기부채,3059161139.0,4491968303.0,1548336224.0
유동성리스부채,376317063.0,347317162.0,282432356.0
유동성임대보증금,5643555.0,4436454.0,3635660.0
유동성파생금융상품부채,16438391.0,36370486.0,21250917.0
유동금융보증부채,620097.0,321074.0,
기타 유동부채,71688239.0,90324020.0,21762781.0
비유동부채,21416366876.0,16419403224.0,15411796569.0
사채 및 장기차입금,17714684258.0,13403701628.0,13411825137.0
리스부채,1199965506.0,1366659656.0,1353293787.0
장기미지급금,1592936.0,34067448.0,33757552.0
확정급여부채,25721290.0,19221682.0,60906756.0
충당부채,603946606.0,313173755.0,179259069.0
임대보증금,22105358.0,23064299.0,23830030.0
파생금융상품부채,497178339.0,144580448.0,6045137.0
금융보증부채,928451.0,0.0,1137296.0
이연법인세부채,1035052605.0,920889476.0,311129305.0
기타 비유동 부채,315191527.0,194044832.0,30612500.0
부채총계,50815545738.0,43976612895.0,29924245706.0
자본,,,
지배기업소유주에 귀속되는 자본,22202714489.0,19651626210.0,17310855156.0
자본금,509519950.0,468569950.0,468569950.0
기타불입자본,9562431363.0,6875167789.0,6142340987.0
이익잉여금,11252835251.0,11579657924.0,10198716000.0
기타자본구성요소,877927925.0,728230547.0,501228219.0
비지배지분,7817253024.0,3590685172.0,2309841208.0
자본총계,30019967513.0,23242311382.0,19620696364.0
자본과부채총계,80835513251.0,67218924277.0,49544942070.0
