Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),136937717876,120518463736,101522699260
매출원가,119812820414,107189509317,95381645247
매출총이익,17124897462,13328954419,6141054013
판매비와관리비,15217070341,11546673115,10670576246
영업이익(손실),1907827121,1782281304,"(4,529,522,233)"
금융수익,12349789228,6106941857,4589797898
기타이익,374799118,287243115,4054391532
금융원가,12545055054,8335522614,1660966349
기타손실,310290868,72121267,9226698210
지분법 손실,1958711812,1783812159,1649626481
법인세비용차감전순이익(손실),"(181,642,267)","(2,014,989,764)","(8,422,623,843)"
법인세비용(수익),163712116,199121415,748167693
계속영업이익(손실),"(345,354,383)","(2,214,111,179)","(9,170,791,536)"
중단영업이익(손실),,,"(487,433,109)"
당기순이익(손실),"(345,354,383)","(2,214,111,179)","(9,658,224,645)"
지배기업 소유주지분,"(345,354,383)","(2,214,111,179)","(9,658,224,645)"
비지배지분,,,
기타포괄손익,"(559,404,533)","(2,954,112,650)",412323578
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"(50,933,837)",434069642,515636869
해외사업장환산차이,"(210,204,984)","(217,955,420)",278938714
지분법자본변동,159271147,652025062,236698155
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(508,470,696)","(3,388,182,292)","(103,313,291)"
기타포괄손익-공정가치측정금융자산 평가손익,"(14,267,560)","(3,591,999,750)",7275050
순확정급여부채의 재측정요소,"(494,203,136)",203817458,"(110,588,341)"
총포괄손익,"(904,758,916)","(5,168,223,829)","(9,245,901,067)"
당기순이익(손실)의 귀속,,,
지배기업 소유주지분,"(904,758,916)","(5,168,223,829)","(9,245,901,067)"
비지배지분,,,
주당이익,,,
계속영업기본주당이익(손실) (단위 : 원),(10),(70),(64)
지배기업 소유주지분 희석주당이익(손실) (단위 : 원),,,(3)
