Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,45248837444,43569079908,38679493550
현금및현금성자산,11998628056,12738394475,8861442070
매출채권,8241204090,5383995335,6333740329
기타유동채권,175936425,260154270,155360224
기타유동자산,213299606,286174958,125353372
기타유동금융자산,16500000000,16500000000,16802037600
당기법인세자산,143034610,65791100,28204290
재고자산,7976734657,8334569770,6373355665
비유동자산,12419231838,12013103843,26563023233
기타비유동채권,216889680,211814680,211814680
기타비유동자산,14592458,12231308,9931308
유형자산,1842388873,1859565022,1484938383
무형자산,4054464442,4074160686,17598423596
사용권자산,787568785,966309103,635013604
기타포괄손익공정가치측정지분상품,2125068118,1403440876,2110600876
당기손익공정가치측정금융자산,2862818480,2964634200,2990502400
관계기업투자자산,,,
이연법인세자산,515441002,520947968,1521798386
자산총계,57668069282,55582183751,65242516783
부채,,,
유동부채,2667525390,3428598552,5381382095
매입채무,648713420,1549877129,3674272727
기타유동금융부채,452046913,405264651,302232778
단기차입금,1000000000,1000000000,1000000000
유동리스부채,229420716,239588256,185736929
기타유동부채,337344341,233868516,219139661
비유동부채,589534818,749490939,468026890
비유동리스부채,589534818,749490939,468026890
부채총계,3257060208,4178089491,5849408985
자본,,,
지배기업의 소유주에게 귀속되는 자본,54411009074,51404094260,59393107798
자본금,8782684400,8782684400,8782684400
기타불입자본,118400184439,118400184439,118400184439
기타포괄손익누계액,"(394,492,713)","(965,244,814)","(257,886,832)"
이익잉여금(결손금),"(72,377,367,052)","(74,813,529,765)","(67,531,874,209)"
비지배지분,,,
자본총계,54411009074,51404094260,59393107798
자본과부채총계,57668069282,55582183751,65242516783
