Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,86231391450.0,74430916214.0,72548785873.0
현금및현금성자산,22646479451.0,14967327663.0,7720910809.0
매출채권 및 기타유동채권,14860243858.0,27417600179.0,24335946437.0
재고자산,40472722414.0,22923194619.0,27071246870.0
단기미청구공사,7241952741.0,8168371990.0,6476662223.0
유동파생상품자산,0.0,329842217.0,0.0
기타유동금융자산,1870000.0,1870000.0,62963624.0
기타유동자산,1008122986.0,622709546.0,6451266862.0
당기법인세자산,0.0,0.0,429789048.0
비유동자산,60198006387.0,71545690548.0,46650980835.0
장기매출채권 및 기타비유동채권,804083715.0,561256255.0,1475865288.0
기타비유동금융자산,1908781892.0,908781892.0,912501892.0
투자부동산,8603676307.0,20704719835.0,90456940.0
유형자산,36777902132.0,39492666391.0,34578141457.0
무형자산,435955384.0,521922217.0,662989011.0
지분법적용 투자지분,9096092914.0,8703426634.0,8508181272.0
이연법인세자산,2571514043.0,652917324.0,422844975.0
자산총계,146429397837.0,145976606762.0,119199766708.0
부채,,,
유동부채,76359202846.0,82333707038.0,53778229400.0
매입채무 및 기타유동채무,9054972266.0,8708509587.0,8619345943.0
단기초과청구공사,5059423608.0,4409410963.0,3629056586.0
단기차입금,50761913962.0,44962007617.0,27581473522.0
유동성장기차입금,150000011.0,9199999996.0,9799999996.0
기타유동금융부채,1930939789.0,1976142889.0,964372613.0
유동성전환사채,2694034346.0,4238560098.0,0.0
유동파생상품부채,1972705061.0,3730183231.0,0.0
기타 유동부채,1870250276.0,2317477373.0,2301415847.0
유동 리스부채,89717627.0,67837989.0,71283114.0
유동공사손실충당부채,166391604.0,372844122.0,811281779.0
당기법인세부채,2608854296.0,2350733173.0,0.0
비유동부채,339245152.0,1323981778.0,9381988233.0
장기차입금,0.0,150000011.0,750000007.0
전환사채,0.0,0.0,3711098376.0
비유동파생상품부채,0.0,0.0,4071201313.0
비유동종업원급여충당부채,209164737.0,1069566933.0,763763312.0
비유동 리스부채,75080415.0,49414834.0,30925225.0
기타비유동금융부채,55000000.0,55000000.0,55000000.0
부채총계,76698447998.0,83657688816.0,63160217633.0
자본,,,
지배기업의 소유주에게 귀속되는 자본,69730949839.0,62318917946.0,56039549075.0
자본금,5462495500.0,5328448000.0,5328448000.0
자본잉여금,23483229574.0,22272301170.0,22272301170.0
기타자본구성요소,0.0,0.0,0.0
이익잉여금(결손금),40785224765.0,34718168776.0,28438799905.0
비지배지분,0.0,0.0,0.0
자본총계,69730949839.0,62318917946.0,56039549075.0
자본과부채총계,146429397837.0,145976606762.0,119199766708.0
